%iy  id  it imin   Q*      QH      QE      Qs      Qf    Wind    RH     Td     press   rain    Kdn    snow    ldown   fcld    wuh     xsmd    lai_hr  Kdiff   Kdir    Wd
2020 173 9 30 -999.00 -999.00 -999.00 -999.00 -999.00 0.90000 65.54 26.60 101.50 43.00 742.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 191.00 676.00 -999.00
2020 173 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.00000 63.61 27.00 101.50 43.00 824.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 166.00 761.00 -999.00
2020 173 10 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.00000 63.24 27.10 101.50 44.00 856.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 204.00 721.00 -999.00
2020 173 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.00000 62.31 27.30 101.40 44.00 904.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 161.00 797.00 -999.00
2020 173 11 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 62.31 27.30 101.40 44.00 923.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 163.00 801.00 -999.00
2020 173 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 62.52 27.30 101.40 45.00 928.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 164.00 800.00 -999.00
2020 173 12 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 62.52 27.30 101.40 45.00 924.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 158.00 808.00 -999.00
2020 173 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.20000 63.41 27.20 101.40 45.00 849.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 259.00 635.00 -999.00
2020 173 13 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.20000 63.41 27.20 101.40 45.00 730.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 353.00 419.00 -999.00
2020 173 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.20000 64.36 27.10 101.30 45.00 701.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 302.00 465.00 -999.00
2020 173 14 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.20000 64.73 27.00 101.30 45.00 747.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 158.00 730.00 -999.00
2020 173 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.20000 66.19 26.80 101.30 45.00 704.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 118.00 785.00 -999.00
2020 173 15 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.20000 66.97 26.60 101.30 45.00 628.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 113.00 760.00 -999.00
2020 173 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.30000 68.99 26.40 101.30 45.00 545.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 107.00 728.00 -999.00
2020 173 16 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.30000 69.81 26.20 101.30 45.00 457.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 100.00 687.00 -999.00
2020 173 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.30000 72.37 25.90 101.30 44.00 339.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 118.00 510.00 -999.00
2020 173 17 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.30000 75.43 25.20 101.30 44.00 233.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 114.00 346.00 -999.00
2020 173 18 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.30000 80.31 24.60 101.30 44.00 144.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 90.00 213.00 -999.00
2020 173 18 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.30000 80.31 24.60 101.30 44.00 74.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 57.00 102.00 -999.00
2020 173 19 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.40000 86.45 23.10 101.30 43.00 33.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 26.00 92.00 -999.00
2020 173 19 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.50000 88.56 22.70 101.30 43.00 4.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 4.00 18.00 -999.00
2020 173 20 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.60000 89.99 22.30 101.30 43.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 173 20 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.60000 91.09 22.10 101.30 43.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 173 21 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.50000 92.59 21.80 101.30 43.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 173 21 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.50000 94.30 21.50 101.30 43.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 173 22 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.40000 95.80 21.20 101.30 43.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 173 22 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.40000 97.57 20.90 101.30 42.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 173 23 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.40000 98.33 20.70 101.30 42.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 173 23 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.40000 99.54 20.50 101.30 42.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 174 0 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.40000 100.00 20.30 101.30 42.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 174 0 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.40000 100.00 20.20 101.30 42.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 174 1 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.40000 100.00 20.10 101.30 41.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 174 1 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.40000 100.00 20.00 101.30 41.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 174 2 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.40000 100.00 19.90 101.30 41.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 174 2 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.40000 100.00 19.90 101.30 41.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 174 3 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.40000 100.00 19.80 101.30 41.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 174 3 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.40000 100.00 19.80 101.40 40.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 174 4 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.40000 100.00 19.70 101.40 40.00 0.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 0.00 0.00 -999.00
2020 174 4 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.40000 96.74 20.30 101.40 40.00 6.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 6.00 29.00 -999.00
2020 174 5 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.50000 92.88 21.00 101.40 40.00 46.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 30.00 177.00 -999.00
2020 174 5 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.40000 87.92 21.90 101.40 40.00 115.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 53.00 351.00 -999.00
2020 174 6 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.30000 83.99 22.80 101.40 40.00 197.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 70.00 477.00 -999.00
2020 174 6 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.20000 78.14 24.00 101.40 40.00 286.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 83.00 570.00 -999.00
2020 174 7 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 72.36 25.20 101.40 39.00 378.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 93.00 640.00 -999.00
2020 174 7 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.00000 67.81 26.30 101.40 40.00 469.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 101.00 693.00 -999.00
2020 174 8 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.80000 62.42 27.40 101.40 40.00 557.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 108.00 734.00 -999.00
2020 174 8 30 -999.00 -999.00 -999.00 -999.00 -999.00 0.70000 59.87 28.10 101.30 40.00 640.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 113.00 766.00 -999.00
2020 174 9 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.60000 56.72 28.80 101.30 40.00 716.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 119.00 790.00 -999.00
2020 174 9 30 -999.00 -999.00 -999.00 -999.00 -999.00 0.70000 55.43 29.20 101.30 40.00 787.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 115.00 825.00 -999.00
2020 174 10 0 -999.00 -999.00 -999.00 -999.00 -999.00 0.80000 54.55 29.60 101.30 41.00 848.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 105.00 860.00 -999.00
2020 174 10 30 -999.00 -999.00 -999.00 -999.00 -999.00 0.90000 53.92 29.80 101.30 41.00 829.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 203.00 693.00 -999.00
2020 174 11 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.10000 53.76 30.00 101.30 42.00 882.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 175.00 758.00 -999.00
2020 174 11 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.20000 53.40 30.10 101.20 43.00 922.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 146.00 817.00 -999.00
2020 174 12 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.30000 53.48 30.20 101.20 43.00 928.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 142.00 823.00 -999.00
2020 174 12 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.40000 53.48 30.20 101.20 44.00 891.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 180.00 750.00 -999.00
2020 174 13 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.50000 54.31 30.10 101.20 45.00 915.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 119.00 856.00 -999.00
2020 174 13 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.60000 54.93 29.90 101.20 45.00 880.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 122.00 843.00 -999.00
2020 174 14 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.70000 55.92 29.80 101.10 46.00 831.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 124.00 824.00 -999.00
2020 174 14 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.80000 56.89 29.50 101.10 46.00 772.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 120.00 807.00 -999.00
2020 174 15 0 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 58.19 29.30 101.10 47.00 704.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 117.00 786.00 -999.00
2020 174 15 30 -999.00 -999.00 -999.00 -999.00 -999.00 1.90000 59.54 28.90 101.10 47.00 627.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 114.00 756.00 -999.00
2020 174 16 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.00000 61.55 28.60 101.10 47.00 543.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 110.00 718.00 -999.00
2020 174 16 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.00000 63.36 28.10 101.10 46.00 454.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 103.00 675.00 -999.00
2020 174 17 0 -999.00 -999.00 -999.00 -999.00 -999.00 2.00000 65.87 27.70 101.10 46.00 364.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 94.00 621.00 -999.00
2020 174 17 30 -999.00 -999.00 -999.00 -999.00 -999.00 2.00000 68.62 27.00 101.10 46.00 273.00 -999.00 -999.00 -999.00 -999.00 -999.00 -999.00 82.00 554.00 -999.00
